"Pincode","Region.Quota"
122008,"Northern"
122010,"Northern"
122009,"Northern"
122011,"Northern"
122016,"Northern"
122007,"Northern"
122052,"Northern"
122012,"Northern"
121009,"Northern"
122005,"Northern"
388001,"Western"
388330,"Western"
388543,"Western"
388545,"Western"
721607,"Eastern"
852201,"Eastern"
811307,"Eastern"
723103,"Eastern"
388121,"Western"
516390,"Southern"
531116,"Southern"
263638,"Central"
741223,"Eastern"
741248,"Eastern"
741249,"Eastern"
741255,"Eastern"
741501,"Eastern"
741121,"Eastern"
741502,"Eastern"
741503,"Eastern"
271307,"Central"
741509,"Eastern"
741151,"Eastern"
741402,"Eastern"
741238,"Eastern"
741505,"Eastern"
741506,"Eastern"
741507,"Eastern"
741202,"Eastern"
741201,"Eastern"
364081,"Western"
364003,"Western"
364006,"Western"
384002,"Western"
384345,"Western"
841418,"Eastern"
380015,"Western"
380054,"Western"
380051,"Western"
380013,"Western"
713322,"Eastern"
713337,"Eastern"
713338,"Eastern"
786102,"Eastern"
787001,"Eastern"
785621,"Eastern"
273015,"Central"
229121,"Central"
229201,"Central"
535558,"Southern"
533255,"Southern"
530026,"Southern"
700136,"Eastern"
734203,"Eastern"
734105,"Eastern"
734215,"Eastern"
734104,"Eastern"
734217,"Eastern"
734216,"Eastern"
734226,"Eastern"
734209,"Eastern"
743166,"Eastern"
743223,"Eastern"
734221,"Eastern"
734222,"Eastern"
734312,"Eastern"
734224,"Eastern"
734014,"Eastern"
734423,"Eastern"
734429,"Eastern"
734427,"Eastern"
734214,"Eastern"
735303,"Eastern"
712408,"Eastern"
127045,"Northern"
700037,"Eastern"
721513,"Eastern"
721304,"Eastern"
721121,"Eastern"
262723,"Central"
262802,"Central"
363643,"Western"
742407,"Eastern"
742137,"Eastern"
782460,"Eastern"
741251,"Eastern"
741253,"Eastern"
741256,"Eastern"
741127,"Eastern"
248199,"Central"
248198,"Central"
248143,"Central"
248001,"Central"
248002,"Central"
248140,"Central"
248005,"Central"
248014,"Central"
248008,"Central"
249205,"Central"
248145,"Central"
248013,"Central"
247667,"Central"
247661,"Central"
248121,"Central"
249204,"Central"
261502,"Central"
262724,"Central"
262702,"Central"
226017,"Central"
226401,"Central"
509103,"Southern"
734313,"Eastern"
734013,"Eastern"
734434,"Eastern"
734218,"Eastern"
734003,"Eastern"
700017,"Eastern"
700010,"Eastern"
700085,"Eastern"
700011,"Eastern"
721450,"Eastern"
509301,"Southern"
733210,"Eastern"
523155,"Southern"
523105,"Southern"
501101,"Southern"
524101,"Southern"
523240,"Southern"
854301,"Eastern"
524001,"Southern"
523001,"Southern"
700100,"Eastern"
249202,"Central"
248016,"Central"
744201,"Southern"
744202,"Southern"
744302,"Southern"
744303,"Southern"
736122,"Eastern"
736123,"Eastern"
736121,"Eastern"
507111,"Southern"
503224,"Southern"
503111,"Southern"
504001,"Southern"
503001,"Southern"
507125,"Southern"
504303,"Southern"
733202,"Eastern"
733128,"Eastern"
733129,"Eastern"
721433,"Eastern"
741508,"Eastern"
733141,"Eastern"
733126,"Eastern"
522503,"Southern"
262721,"Central"
261506,"Central"
721514,"Eastern"
721515,"Eastern"
630408,"Southern"
630612,"Southern"
630204,"Southern"
630555,"Southern"
630556,"Southern"
742402,"Eastern"
742409,"Eastern"
742408,"Eastern"
742410,"Eastern"
742225,"Eastern"
733125,"Eastern"
741124,"Eastern"
741163,"Eastern"
741103,"Eastern"
741152,"Eastern"
201103,"Central"
802302,"Eastern"
700127,"Eastern"
700124,"Eastern"
734301,"Eastern"
734315,"Eastern"
734316,"Eastern"
125056,"Northern"
721517,"Eastern"
261505,"Central"
506001,"Southern"
508116,"Southern"
504107,"Southern"
570005,"Southern"
506004,"Southern"
263621,"Central"
530008,"Southern"
530011,"Southern"
530018,"Southern"
530046,"Southern"
516001,"Southern"
518301,"Southern"
245208,"Central"
229410,"Central"
534201,"Southern"
380019,"Western"
380027,"Western"
380005,"Western"
201005,"Central"
743375,"Eastern"
786622,"Eastern"
700055,"Eastern"
700102,"Eastern"
700101,"Eastern"
734311,"Eastern"
735204,"Eastern"
721145,"Eastern"
110004,"Northern"
110069,"Northern"
110005,"Northern"
505326,"Southern"
502001,"Southern"
570023,"Southern"
570033,"Southern"
506011,"Southern"
734213,"Eastern"
734223,"Eastern"
700097,"Eastern"
700162,"Eastern"
731224,"Eastern"
731101,"Eastern"
570034,"Southern"
507101,"Southern"
736207,"Eastern"
744105,"Southern"
744102,"Southern"
744104,"Southern"
744107,"Southern"
744211,"Southern"
744207,"Southern"
744103,"Southern"
744206,"Southern"
394190,"Western"
515201,"Southern"
744301,"Southern"
744304,"Southern"
736131,"Eastern"
736168,"Eastern"
736133,"Eastern"
736134,"Eastern"
507154,"Southern"
506350,"Southern"
490023,"Central"
490020,"Central"
736135,"Eastern"
123110,"Northern"
721435,"Eastern"
741101,"Eastern"
741167,"Eastern"
741164,"Eastern"
741317,"Eastern"
713424,"Eastern"
246421,"Central"
246419,"Central"
734008,"Eastern"
637211,"Southern"
796001,"Eastern"
221301,"Central"
221401,"Central"
221304,"Central"
221306,"Central"
221309,"Central"
246425,"Central"
363035,"Western"
744204,"Southern"
744210,"Southern"
744205,"Southern"
497555,"Central"
497446,"Central"
226101,"Central"
226102,"Central"
226104,"Central"
735211,"Eastern"
262803,"Central"
262727,"Central"
262804,"Central"
263656,"Central"
263658,"Central"
263665,"Central"
263676,"Central"
263661,"Central"
700030,"Eastern"
110012,"Northern"
110008,"Northern"
735305,"Eastern"
388120,"Western"
522002,"Southern"
522403,"Southern"
522601,"Southern"
221314,"Central"
221402,"Central"
221006,"Central"
221302,"Central"
221106,"Central"
221305,"Central"
221207,"Central"
221202,"Central"
722161,"Eastern"
722137,"Eastern"
534101,"Southern"
522238,"Southern"
522510,"Southern"
522001,"Southern"
522003,"Southern"
522004,"Southern"
522007,"Southern"
521301,"Southern"
641001,"Southern"
226301,"Central"
226303,"Central"
226302,"Central"
226103,"Central"
226008,"Central"
735121,"Eastern"
735210,"Eastern"
110011,"Northern"
110055,"Northern"
735302,"Eastern"
735212,"Eastern"
722173,"Eastern"
722138,"Eastern"
734006,"Eastern"
700009,"Eastern"
734004,"Eastern"
722141,"Eastern"
272154,"Central"
630561,"Southern"
492012,"Central"
504218,"Southern"
628601,"Southern"
274001,"Central"
274304,"Central"
502220,"Southern"
534211,"Southern"
521001,"Southern"
277302,"Central"
603001,"Southern"
281501,"Central"
246440,"Central"
246475,"Central"
248009,"Central"
249402,"Central"
246486,"Central"
246424,"Central"
110110,"Northern"
721152,"Eastern"
721139,"Eastern"
721154,"Eastern"
246429,"Central"
246439,"Central"
110062,"Northern"
110025,"Northern"
110024,"Northern"
110013,"Northern"
110017,"Northern"
493881,"Central"
492010,"Central"
272201,"Central"
272193,"Central"
272202,"Central"
272152,"Central"
722142,"Eastern"
360026,"Western"
360028,"Western"
742236,"Eastern"
742238,"Eastern"
122098,"Northern"
713502,"Eastern"
500002,"Southern"
500062,"Southern"
635001,"Southern"
522006,"Southern"
110067,"Northern"
734426,"Eastern"
734010,"Eastern"
734009,"Eastern"
251309,"Central"
251311,"Central"
251003,"Central"
247772,"Central"
251314,"Central"
247774,"Central"
247773,"Central"
247775,"Central"
251201,"Central"
721507,"Eastern"
712124,"Eastern"
712401,"Eastern"
712403,"Eastern"
500083,"Southern"
741165,"Eastern"
741102,"Eastern"
741125,"Eastern"
741126,"Eastern"
741140,"Eastern"
741162,"Eastern"
741302,"Eastern"
741181,"Eastern"
741155,"Eastern"
741156,"Eastern"
741316,"Eastern"
741315,"Eastern"
741222,"Eastern"
741245,"Eastern"
741257,"Eastern"
733132,"Eastern"
251203,"Central"
251315,"Central"
251316,"Central"
251320,"Central"
251202,"Central"
251318,"Central"
711206,"Eastern"
734103,"Eastern"
734220,"Eastern"
721644,"Eastern"
721634,"Eastern"
721647,"Eastern"
721650,"Eastern"
721651,"Eastern"
721635,"Eastern"
721646,"Eastern"
246426,"Central"
246427,"Central"
246428,"Central"
246435,"Central"
803101,"Eastern"
713123,"Eastern"
323615,"Northern"
723202,"Eastern"
723213,"Eastern"
723131,"Eastern"
723132,"Eastern"
723151,"Eastern"
712102,"Eastern"
712302,"Eastern"
712512,"Eastern"
712103,"Eastern"
712147,"Eastern"
712515,"Eastern"
712148,"Eastern"
712149,"Eastern"
712305,"Eastern"
500037,"Southern"
500103,"Southern"
500042,"Southern"
689121,"Southern"
500080,"Southern"
500007,"Southern"
500016,"Southern"
500025,"Southern"
500010,"Southern"
500014,"Southern"
500017,"Southern"
500050,"Southern"
500047,"Southern"
500049,"Southern"
201306,"Central"
201309,"Central"
625513,"Southern"
384470,"Western"
723149,"Eastern"
723156,"Eastern"
723155,"Eastern"
502110,"Southern"
277201,"Central"
277203,"Central"
600003,"Southern"
600002,"Southern"
600008,"Southern"
277202,"Central"
277204,"Central"
246401,"Central"
246422,"Central"
110056,"Northern"
110099,"Northern"
248003,"Central"
246495,"Central"
712304,"Eastern"
712404,"Eastern"
712405,"Eastern"
712202,"Eastern"
712139,"Eastern"
712701,"Eastern"
712250,"Eastern"
712407,"Eastern"
324007,"Northern"
324006,"Northern"
721127,"Eastern"
721306,"Eastern"
721101,"Eastern"
609110,"Southern"
246441,"Central"
246443,"Central"
246444,"Central"
246446,"Central"
246431,"Central"
246488,"Central"
246453,"Central"
246449,"Central"
246455,"Central"
623501,"Southern"
626117,"Southern"
606202,"Southern"
493887,"Central"
626134,"Southern"
626106,"Southern"
713405,"Eastern"
713103,"Eastern"
733209,"Eastern"
733215,"Eastern"
272195,"Central"
630606,"Southern"
492009,"Central"
700074,"Eastern"
636001,"Southern"
641002,"Southern"
723133,"Eastern"
723154,"Eastern"
631152,"Southern"
211001,"Central"
276136,"Central"
223225,"Central"
276203,"Central"
276204,"Central"
263652,"Central"
263663,"Central"
383006,"Western"
621212,"Southern"
621103,"Southern"
621104,"Southern"
621133,"Southern"
621106,"Southern"
733130,"Eastern"
712402,"Eastern"
712303,"Eastern"
712146,"Eastern"
741158,"Eastern"
741160,"Eastern"
741301,"Eastern"
741137,"Eastern"
500085,"Southern"
500072,"Southern"
492018,"Central"
722102,"Eastern"
722139,"Eastern"
722155,"Eastern"
700004,"Eastern"
721303,"Eastern"
721124,"Eastern"
721201,"Eastern"
276143,"Central"
276205,"Central"
276404,"Central"
276206,"Central"
627811,"Southern"
497450,"Central"
607001,"Southern"
612002,"Southern"
496108,"Central"
628501,"Southern"
625001,"Southern"
628215,"Southern"
626118,"Southern"
626607,"Southern"
626112,"Southern"
626113,"Southern"
626129,"Southern"
626102,"Southern"
626111,"Southern"
626127,"Southern"
722160,"Eastern"
722143,"Eastern"
722208,"Eastern"
722156,"Eastern"
604001,"Southern"
605602,"Southern"
233001,"Central"
500026,"Southern"
500056,"Southern"
500061,"Southern"
500011,"Southern"
500094,"Southern"
500040,"Southern"
500009,"Southern"
734005,"Eastern"
734012,"Eastern"
221307,"Central"
221403,"Central"
221208,"Central"
600070,"Southern"
600064,"Southern"
600043,"Southern"
600131,"Southern"
643101,"Southern"
276288,"Central"
276304,"Central"
223226,"Central"
276207,"Central"
276138,"Central"
620001,"Southern"
600117,"Southern"
221404,"Central"
530020,"Southern"
530017,"Southern"
530002,"Southern"
515872,"Southern"
246487,"Central"
246472,"Central"
246473,"Central"
246442,"Central"
246141,"Central"
626138,"Southern"
626141,"Southern"
626137,"Southern"
627002,"Southern"
271801,"Central"
700012,"Eastern"
711106,"Eastern"
251327,"Central"
110097,"Northern"
626001,"Southern"
626101,"Southern"
496109,"Central"
628001,"Southern"
628207,"Southern"
628218,"Southern"
628210,"Southern"
628211,"Southern"
628152,"Southern"
628008,"Southern"
492004,"Central"
492014,"Central"
492005,"Central"
628851,"Southern"
628002,"Southern"
628303,"Southern"
628401,"Southern"
628402,"Southern"
638452,"Southern"
600026,"Southern"
600033,"Southern"
600016,"Southern"
600001,"Southern"
277402,"Central"
735301,"Eastern"
630321,"Southern"
630558,"Southern"
605757,"Southern"
606001,"Southern"
206001,"Central"
643001,"Southern"
221204,"Central"
221108,"Central"
221105,"Central"
741138,"Eastern"
741150,"Eastern"
741154,"Eastern"
741157,"Eastern"
741313,"Eastern"
713409,"Eastern"
713129,"Eastern"
277301,"Central"
277401,"Central"
277210,"Central"
277214,"Central"
636005,"Southern"
600010,"Southern"
600082,"Southern"
600011,"Southern"
712308,"Eastern"
712152,"Eastern"
632401,"Southern"
712310,"Eastern"
712311,"Eastern"
712138,"Eastern"
712203,"Eastern"
712249,"Eastern"
110065,"Northern"
741166,"Eastern"
741153,"Eastern"
741504,"Eastern"
723146,"Eastern"
380006,"Western"
380052,"Western"
625601,"Southern"
380007,"Western"
380061,"Western"
380055,"Western"
576220,"Southern"
276140,"Central"
380014,"Western"
624208,"Southern"
600004,"Southern"
600017,"Southern"
500054,"Southern"
500067,"Southern"
500093,"Southern"
602001,"Southern"
641301,"Southern"
282003,"Central"
788151,"Eastern"
517001,"Southern"
516005,"Southern"
763002,"Eastern"
144023,"Northern"
144010,"Northern"
271001,"Central"
221405,"Central"
221313,"Central"
221107,"Central"
221206,"Central"
221311,"Central"
201301,"Central"
626104,"Southern"
626107,"Southern"
231001,"Central"
642006,"Southern"
636102,"Southern"
635601,"Southern"
631005,"Southern"
632406,"Southern"
522239,"Southern"
642126,"Southern"
110048,"Northern"
517646,"Southern"
431005,"Western"
431004,"Western"
523316,"Southern"
388239,"Western"
626004,"Southern"
626114,"Southern"
626115,"Southern"
272001,"Central"
632001,"Southern"
221303,"Central"
221310,"Central"
221406,"Central"
221409,"Central"
221308,"Central"
632301,"Southern"
515413,"Southern"
530022,"Southern"
530013,"Southern"
825421,"Eastern"
530041,"Southern"
530024,"Southern"
700111,"Eastern"
743268,"Eastern"
700133,"Eastern"
600032,"Southern"
600115,"Southern"
600091,"Southern"
600088,"Southern"
600097,"Southern"
600041,"Southern"
600096,"Southern"
600022,"Southern"
600042,"Southern"
628103,"Southern"
506146,"Southern"
823005,"Eastern"
628208,"Southern"
825326,"Eastern"
825415,"Eastern"
829130,"Eastern"
302002,"Northern"
302003,"Northern"
302001,"Northern"
302004,"Northern"
302006,"Northern"
302039,"Northern"
302016,"Northern"
302036,"Northern"
302019,"Northern"
302021,"Northern"
302020,"Northern"
628213,"Southern"
628203,"Southern"
628301,"Southern"
570027,"Southern"
570014,"Southern"
570022,"Southern"
497773,"Central"
628101,"Southern"
628102,"Southern"
628304,"Southern"
413004,"Western"
413005,"Western"
396421,"Western"
396370,"Western"
324004,"Northern"
110060,"Northern"
393017,"Western"
388310,"Western"
387315,"Western"
626612,"Southern"
626139,"Southern"
626136,"Southern"
626121,"Southern"
626142,"Southern"
626132,"Southern"
628252,"Southern"
628251,"Southern"
628104,"Southern"
628105,"Southern"
342003,"Northern"
600013,"Southern"
600081,"Southern"
600021,"Southern"
207001,"Central"
600093,"Southern"
741254,"Eastern"
303329,"Northern"
600102,"Southern"
600101,"Southern"
600023,"Southern"
600031,"Southern"
600106,"Southern"
600012,"Southern"
600030,"Southern"
600039,"Southern"
600020,"Southern"
600083,"Southern"
600036,"Southern"
600078,"Southern"
600061,"Southern"
360007,"Western"
363623,"Western"
627401,"Southern"
626110,"Southern"
732101,"Eastern"
506009,"Southern"
342007,"Northern"
784125,"Eastern"
626116,"Southern"
626123,"Southern"
387003,"Western"
144415,"Northern"
842006,"Eastern"
843130,"Eastern"
700089,"Eastern"
700064,"Eastern"
605001,"Southern"
641601,"Southern"
631501,"Southern"
700033,"Eastern"
504220,"Southern"
243501,"Central"
700046,"Eastern"
764006,"Eastern"
763004,"Eastern"
763001,"Eastern"
413411,"Western"
505211,"Southern"
396403,"Western"
396424,"Western"
814167,"Eastern"
394516,"Western"
395017,"Western"
394270,"Western"
394515,"Western"
394518,"Western"
392135,"Western"
621601,"Southern"
160059,"Northern"
160062,"Northern"
611001,"Southern"
576114,"Southern"
700016,"Eastern"
700069,"Eastern"
700071,"Eastern"
700021,"Eastern"
700072,"Eastern"
560093,"Southern"
560016,"Southern"
560017,"Southern"
560115,"Southern"
560300,"Southern"
560005,"Southern"
492002,"Central"
492003,"Central"
492016,"Central"
492017,"Central"
900056,"Central"
394327,"Western"
394660,"Western"
686022,"Southern"
686002,"Southern"
712306,"Eastern"
302005,"Northern"
302018,"Northern"
302015,"Northern"
302017,"Northern"
302033,"Northern"
721172,"Eastern"
246474,"Central"
246481,"Central"
246171,"Central"
627756,"Southern"
497553,"Central"
625002,"Southern"
491996,"Central"
497451,"Central"
497557,"Central"
712702,"Eastern"
712245,"Eastern"
712246,"Eastern"
302042,"Northern"
388355,"Western"
825329,"Eastern"
833212,"Eastern"
831005,"Eastern"
680691,"Southern"
311001,"Northern"
721637,"Eastern"
248171,"Central"
248012,"Central"
700086,"Eastern"
700025,"Eastern"
700042,"Eastern"
700107,"Eastern"
700019,"Eastern"
700082,"Eastern"
700020,"Eastern"
700031,"Eastern"
700026,"Eastern"
700047,"Eastern"
700040,"Eastern"
700094,"Eastern"
700078,"Eastern"
700022,"Eastern"
700032,"Eastern"
700045,"Eastern"
700092,"Eastern"
700061,"Eastern"
734101,"Eastern"
388470,"Western"
766003,"Eastern"
388465,"Western"
741250,"Eastern"
700144,"Eastern"
713201,"Eastern"
678013,"Southern"
678533,"Southern"
678014,"Southern"
690532,"Southern"
690511,"Southern"
690530,"Southern"
689623,"Southern"
690510,"Southern"
721122,"Eastern"
721211,"Eastern"
721126,"Eastern"
721212,"Eastern"
721161,"Eastern"
744209,"Southern"
742101,"Eastern"
742160,"Eastern"
384003,"Western"
624001,"Southern"
624601,"Southern"
614601,"Southern"
246469,"Central"
621102,"Southern"
712301,"Eastern"
712134,"Eastern"
683573,"Southern"
683502,"Southern"
683512,"Southern"
683571,"Southern"
497448,"Central"
587156,"Southern"
639001,"Southern"
276001,"Central"
160004,"Northern"
713130,"Eastern"
683111,"Southern"
712513,"Eastern"
688012,"Southern"
221003,"Central"
637001,"Southern"
221001,"Central"
221002,"Central"
831021,"Eastern"
832113,"Eastern"
822117,"Eastern"
831014,"Eastern"
628219,"Southern"
613010,"Southern"
505215,"Southern"
614201,"Southern"
688014,"Southern"
688004,"Southern"
688534,"Southern"
688533,"Southern"
688528,"Southern"
688536,"Southern"
323601,"Northern"
814115,"Eastern"
342005,"Northern"
342006,"Northern"
342011,"Northern"
628212,"Southern"
490022,"Central"
763003,"Eastern"
144001,"Northern"
144007,"Northern"
144005,"Northern"
621010,"Southern"
614713,"Southern"
741246,"Eastern"
723101,"Eastern"
144601,"Northern"
144401,"Northern"
814116,"Eastern"
816115,"Eastern"
413007,"Western"
515003,"Southern"
829129,"Eastern"
829131,"Eastern"
711201,"Eastern"
400701,"Western"
400710,"Western"
400703,"Western"
505214,"Southern"
505210,"Southern"
834013,"Eastern"
431006,"Western"
829149,"Eastern"
723142,"Eastern"
602117,"Southern"
642128,"Southern"
631001,"Southern"
211002,"Central"
713101,"Eastern"
222001,"Central"
600113,"Southern"
600009,"Southern"
600104,"Southern"
600089,"Southern"
603211,"Southern"
246471,"Central"
246483,"Central"
421501,"Western"
421002,"Western"
421203,"Western"
421004,"Western"
144205,"Northern"
281001,"Central"
638001,"Southern"
230001,"Central"
700106,"Eastern"
734314,"Eastern"
342026,"Northern"
246482,"Central"
248124,"Central"
248123,"Central"
502325,"Southern"
502205,"Southern"
603127,"Southern"
600087,"Southern"
600092,"Southern"
600040,"Southern"
600084,"Southern"
600038,"Southern"
600107,"Southern"
600025,"Southern"
248125,"Central"
248142,"Central"
248159,"Central"
248158,"Central"
248165,"Central"
248179,"Central"
248007,"Central"
248197,"Central"
248196,"Central"
249145,"Central"
249196,"Central"
249151,"Central"
249146,"Central"
249152,"Central"
249155,"Central"
249122,"Central"
249123,"Central"
249161,"Central"
249165,"Central"
249194,"Central"
249128,"Central"
249175,"Central"
342012,"Northern"
630005,"Southern"
829108,"Eastern"
829135,"Eastern"
680122,"Southern"
680670,"Southern"
680712,"Southern"
680661,"Southern"
680665,"Southern"
680565,"Southern"
400011,"Western"
400006,"Western"
400020,"Western"
400005,"Western"
324001,"Northern"
679564,"Southern"
630003,"Southern"
581303,"Southern"
581304,"Southern"
628005,"Southern"
628302,"Southern"
342008,"Northern"
736157,"Eastern"
736165,"Eastern"
736167,"Eastern"
736158,"Eastern"
686653,"Southern"
690559,"Southern"
834008,"Eastern"
736160,"Eastern"
736159,"Eastern"
614207,"Southern"
140604,"Northern"
712502,"Eastern"
764048,"Eastern"
413003,"Western"
440024,"Western"
626105,"Southern"
400007,"Western"
400034,"Western"
574112,"Southern"
834007,"Eastern"
842005,"Eastern"
131030,"Northern"
440017,"Western"
440010,"Western"
440037,"Western"
440012,"Western"
440036,"Western"
440022,"Western"
440005,"Western"
440015,"Western"
440020,"Western"
440007,"Western"
629810,"Southern"
440003,"Western"
146001,"Northern"
629156,"Southern"
689512,"Southern"
689627,"Southern"
721129,"Eastern"
680521,"Southern"
700013,"Eastern"
181152,"Northern"
560007,"Southern"
560103,"Southern"
560036,"Southern"
560038,"Southern"
302037,"Northern"
302034,"Northern"
302038,"Northern"
302045,"Northern"
302046,"Northern"
721128,"Eastern"
721302,"Eastern"
683587,"Southern"
683589,"Southern"
688008,"Southern"
688555,"Southern"
700095,"Eastern"
700099,"Eastern"
581212,"Southern"
600015,"Southern"
600085,"Southern"
502324,"Southern"
700075,"Eastern"
602003,"Southern"
854305,"Eastern"
854302,"Eastern"
721132,"Eastern"
302043,"Northern"
302040,"Northern"
534350,"Southern"
812003,"Eastern"
631006,"Southern"
834014,"Eastern"
834005,"Eastern"
440018,"Western"
440032,"Western"
440013,"Western"
440025,"Western"
440030,"Western"
173230,"Northern"
395023,"Western"
312001,"Northern"
736101,"Eastern"
835215,"Eastern"
834011,"Eastern"
392215,"Western"
689521,"Southern"
600129,"Southern"
600075,"Southern"
600074,"Southern"
626108,"Southern"
626133,"Southern"
410204,"Western"
410102,"Western"
422221,"Western"
421308,"Western"
400605,"Western"
400602,"Western"
400615,"Western"
585229,"Southern"
570002,"Southern"
570004,"Southern"
585106,"Southern"
585107,"Southern"
585367,"Southern"
570025,"Southern"
570031,"Southern"
575016,"Southern"
401302,"Western"
305001,"Northern"
688013,"Southern"
303122,"Northern"
303123,"Northern"
144006,"Northern"
575006,"Southern"
575003,"Southern"
440021,"Western"
440016,"Western"
411037,"Western"
411028,"Western"
176218,"Northern"
560047,"Southern"
560066,"Southern"
560024,"Southern"
560046,"Southern"
560063,"Southern"
560065,"Southern"
560006,"Southern"
560043,"Southern"
560025,"Southern"
461122,"Central"
461881,"Central"
415213,"Western"
400705,"Western"
400709,"Western"
613503,"Southern"
711108,"Eastern"
711115,"Eastern"
734001,"Eastern"
711101,"Eastern"
744101,"Southern"
833213,"Eastern"
833223,"Eastern"
831009,"Eastern"
831007,"Eastern"
832111,"Eastern"
421005,"Western"
400603,"Western"
421101,"Western"
303121,"Northern"
678010,"Southern"
741235,"Eastern"
743331,"Eastern"
735227,"Eastern"
736208,"Eastern"
736206,"Eastern"
678512,"Southern"
713347,"Eastern"
563115,"Southern"
563117,"Southern"
421305,"Western"
421502,"Western"
400610,"Western"
422206,"Western"
422008,"Western"
422301,"Western"
422501,"Western"
764004,"Eastern"
362540,"Western"
829125,"Eastern"
829126,"Eastern"
388410,"Western"
388421,"Western"
518102,"Southern"
518101,"Southern"
712135,"Eastern"
412112,"Western"
410508,"Western"
410403,"Western"
712105,"Eastern"
713301,"Eastern"
452006,"Central"
452005,"Central"
452002,"Central"
452011,"Central"
452010,"Central"
387325,"Western"
563160,"Southern"
462066,"Central"
302044,"Northern"
686609,"Southern"
686616,"Southern"
689515,"Southern"
686122,"Southern"
575002,"Southern"
575025,"Southern"
560071,"Southern"
629155,"Southern"
682302,"Southern"
683514,"Southern"
683112,"Southern"
683563,"Southern"
700027,"Eastern"
713154,"Eastern"
442003,"Western"
442111,"Western"
442105,"Western"
394221,"Western"
173222,"Northern"
560075,"Southern"
560094,"Southern"
560045,"Southern"
560084,"Southern"
560033,"Southern"
413118,"Western"
174317,"Northern"
177202,"Northern"
440014,"Western"
440035,"Western"
440034,"Western"
440027,"Western"
440026,"Western"
440019,"Western"
440006,"Western"
600007,"Southern"
413303,"Western"
440033,"Western"
600090,"Southern"
600119,"Southern"
524005,"Southern"
441109,"Western"
441123,"Western"
442107,"Western"
173202,"Northern"
173236,"Northern"
411043,"Western"
411016,"Western"
411024,"Western"
411030,"Western"
410209,"Western"
410210,"Western"
410222,"Western"
827006,"Eastern"
826005,"Eastern"
411039,"Western"
411019,"Western"
411012,"Western"
411013,"Western"
574267,"Southern"
575020,"Southern"
176304,"Northern"
414110,"Western"
176305,"Northern"
585219,"Southern"
453552,"Central"
190014,"Northern"
313004,"Northern"
686630,"Southern"
686010,"Southern"
629179,"Southern"
576228,"Southern"
632403,"Southern"
176317,"Northern"
737101,"Eastern"
854109,"Eastern"
831019,"Eastern"
832109,"Eastern"
831013,"Eastern"
370201,"Western"
370230,"Western"
700068,"Eastern"
700041,"Eastern"
733101,"Eastern"
712601,"Eastern"
712101,"Eastern"
713140,"Eastern"
431003,"Western"
445216,"Western"
686123,"Southern"
712201,"Eastern"
180015,"Northern"
180009,"Northern"
461005,"Central"
713132,"Eastern"
713143,"Eastern"
713147,"Eastern"
713512,"Eastern"
713513,"Eastern"
713519,"Eastern"
713514,"Eastern"
713150,"Eastern"
721454,"Eastern"
305007,"Northern"
194402,"Northern"
688521,"Southern"
572103,"Southern"
827004,"Eastern"
828128,"Eastern"
827015,"Eastern"
828124,"Eastern"
828108,"Eastern"
826003,"Eastern"
144031,"Northern"
688525,"Southern"
688570,"Southern"
462008,"Central"
683543,"Southern"
828122,"Eastern"
828126,"Eastern"
826008,"Eastern"
826007,"Eastern"
827014,"Eastern"
828103,"Eastern"
683106,"Southern"
721456,"Eastern"
414003,"Western"
440008,"Western"
177205,"Northern"
411069,"Western"
182207,"Northern"
700056,"Eastern"
400035,"Western"
827012,"Eastern"
828135,"Eastern"
411032,"Western"
411026,"Western"
411003,"Western"
826009,"Eastern"
826011,"Eastern"
411060,"Western"
411018,"Western"
583203,"Southern"
574327,"Southern"
360577,"Western"
570007,"Southern"
570020,"Southern"
585292,"Southern"
577451,"Southern"
722101,"Eastern"
700120,"Eastern"
400004,"Western"
400028,"Western"
400017,"Western"
400025,"Western"
400018,"Western"
560080,"Southern"
560051,"Southern"
461335,"Central"
180020,"Northern"
400026,"Western"
680685,"Southern"
680570,"Southern"
362226,"Western"
182104,"Northern"
400032,"Western"
452015,"Central"
452009,"Central"
174320,"Northern"
370210,"Western"
678531,"Southern"
682309,"Southern"
682020,"Southern"
682304,"Southern"
682040,"Southern"
682036,"Southern"
682015,"Southern"
682031,"Southern"
682013,"Southern"
682028,"Southern"
682042,"Southern"
682501,"Southern"
682010,"Southern"
682505,"Southern"
682009,"Southern"
828119,"Eastern"
828123,"Eastern"
826010,"Eastern"
411035,"Western"
411027,"Western"
411031,"Western"
736176,"Eastern"
831006,"Eastern"
831011,"Eastern"
831020,"Eastern"
833222,"Eastern"
831017,"Eastern"
180018,"Northern"
180006,"Northern"
180005,"Northern"
181124,"Northern"
180007,"Northern"
181205,"Northern"
180013,"Northern"
700087,"Eastern"
686021,"Southern"
686637,"Southern"
686560,"Southern"
180016,"Northern"
180019,"Northern"
190010,"Northern"
190002,"Northern"
686548,"Southern"
686537,"Southern"
686517,"Southern"
190009,"Northern"
190005,"Northern"
831015,"Eastern"
831003,"Eastern"
832103,"Eastern"
831016,"Eastern"
690571,"Southern"
690537,"Southern"
190021,"Northern"
576216,"Southern"
682553,"Southern"
682557,"Southern"
193403,"Northern"
686041,"Southern"
686018,"Southern"
686006,"Southern"
686007,"Southern"
683521,"Southern"
742164,"Eastern"
